cutthroat,血みどろの
lifesaving,救命の
incriminate,罪を負わせる
impiety,不敬
priory,修道院付属教会
concomitantly,同時に
crayfish,ザリガニ
hansom,馬車の一種
squabble,口論
albino,アルビノ
dovetail,うまく合う
tightrope,綱渡り
emir,エミール（イスラムの指導者）
obstetrics,産科
miniscule,極小の
telomere,テロメア
confection,菓子類
environmentalist,環境保護論者
guesswork,推測
forger,偽造者
riffle,早くめくる
ditty,短い歌
dopant,ドーパント（添加物）
gonorrhea,淋病
gluttony,暴食
douse,消す
liege,領主
scullery,台所の一部
venerate,敬う
planting,植栽
patentee,特許取得者
ewe,雌羊
cheerless,元気のない
commissar,政治委員
vasodilator,血管拡張剤
grandstand,観客席
underclass,下層階級
crucify,十字架にかける
unprincipled,無節操な
disconsolate,悲嘆に暮れた
decoction,煎じ薬
malevolence,悪意
reasoning,推論
shopper,買い物客
cappuccino,カプチーノ
slovenly,だらしない
unattached,未婚の
sanatorium,療養所
revamp,刷新する
baseless,根拠のない
uninitiated,初心者の
reassemble,再組立てする
toilette,身だしなみ
stoma,気孔
unbeliever,不信者
stagecoach,馬車
yearning,憧れ
headgear,頭飾り
inane,無意味な
carryover,繰越し
wren,ミソサザイ
competitively,競争的に
freehold,所有権
unpretentious,飾らない
trucker,トラック運転手
guffaw,大笑い
leek,リーキ（西洋ねぎ）
elegiac,哀歌の
agarose,アガロース
pylon,電柱
unwary,不注意な
lithograph,リトグラフ（石版画）
staunchly,断固として
sinless,無罪の
oaken,オーク材の
entrant,参加者
abysmal,ひどい
rehash,焼き直し
premarital,結婚前の
intraperitoneal,腹膜内の
chemise,シミーズ（下着）
disfavor,不評
buttock,臀部
stunningly,驚くほど
microcomputer,マイコン
rand,ランド（南アフリカの通貨）
superscript,上付き文字
cytosine,シトシン
bluegrass,ブルーグラス（音楽ジャンル）
trombone,トロンボーン
noncommittal,態度をはっきりしない
megaphone,メガホン
hemophilia,血友病
timing,タイミング
incinerator,焼却炉
adulterer,不貞者
lozenge,ひし形
serf,農奴
nee,旧姓（女性の結婚前の姓）
syllabic,音節の
incommensurable,比べられない
rhododendron,シャクナゲ
anteroom,前室
pediatrics,小児科
panda,パンダ
alga,藻類
histopathological,組織病理学の
rhesus,リスザル
stewardess,客室乗務員（女性）
borer,穿孔虫
plenitude,豊富さ
guaranty,保証
miasma,悪臭
rex,王
chemokine,ケモカイン
adduct,付加体
zeta,ゼータ
teal,カモの一種
statistician,統計学者
cession,割譲
interleave,交互に並べる
aliquot,分取液
subsequence,部分列
sealant,密封剤
tentacle,触手
genotyping,遺伝子型決定
synchrotron,シンクロトロン
overburden,覆い土
anise,アニス（香辛料）
gruel,おかゆ
likeable,好感の持てる
equivocation,曖昧な言い回し
landmass,大陸
attune,調和させる
fount,泉
spotty,まだらの
telegraphic,電報の
upstanding,正直な
diffidence,内気
goalkeeper,ゴールキーパー
imago,成虫
indelibly,消せないほど
vitriol,辛辣な批評
auteur,オーテュール（映画監督）
sadism,サディズム
procurator,代理人
wordplay,言葉遊び
transponder,トランスポンダー
disassociate,切り離す
iota,ごく少量
juggler,曲芸師
warhead,弾頭
eatery,飲食店
chauvinism,ショービニズム
incontrovertible,議論の余地のない
insomuch,その程度まで
memorialize,記念する
evangelistic,福音主義の
brisket,牛の胸肉
conjunctive,接続詞の
fielder,野手
crosstalk,クロストーク
untiring,疲れ知らずの
plenum,充満
adenovirus,アデノウイルス
abstruse,難解な
misbehave,不作法をする
foliar,葉の
gossamer,薄くて軽いもの
balsam,バルサム（芳香樹脂）
distill,蒸留する
chalkboard,黒板
bromine,臭素
bur,とげ
dismemberment,切断
kitsch,俗悪な芸術品
disavowal,否認
stringy,糸状の
marinate,漬け込む
stele,石碑
succinate,コハク酸塩
applicator,塗布器
quintile,五分位数
lingo,専門語
libertine,放蕩者
jubilee,記念祭
starfish,ヒトデ
rime,霜
tarsal,足根骨の
fetishism,フェティシズム
teak,チーク材
innards,内臓
mortgagee,抵当権者
multistage,多段階の
diva,歌姫
mussel,ムール貝
superfamily,上科
firefly,ホタル
livable,住める
unincorporated,法人化されていない
amphibian,両生類
panegyric,賛辞
troubadour,吟遊詩人
jean,ジーンズ
disservice,害
windpipe,気管
footfall,足音
epitope,エピトープ
parasitism,寄生
risotto,リゾット
husbandman,農夫
satiric,風刺的な
amenity,快適さ
laconic,簡潔な
precession,歳差運動
kibbutz,キブツ（共同農場）
virtuosity,名演奏
fiesta,祝祭
homey,居心地のよい
interdict,禁止命令
artiste,芸術家
chutney,チャツネ（調味料）
kicker,キッカー（蹴る人）
profundity,深遠さ
louse,シラミ
snowflake,雪の結晶
making,作ること
squawk,キーキー鳴く
propitiate,なだめる
disinfect,消毒する
hyaluronic,ヒアルロン酸の
stockbroker,株式仲買人
royally,王のように
commiserate,同情する
contiguity,隣接
nonpartisan,非党派の
confraternity,兄弟会
sniffle,すすり泣き
decorous,礼儀正しい
disturbingly,不穏に
rhythmical,リズミカルな
transferability,移転可能性
gratuity,チップ
culvert,暗渠
sinkhole,陥没穴
unionist,組合主義者
amity,友好
taro,タロイモ
zing,活気
interdiction,禁止
microchip,マイクロチップ
fractious,怒りっぽい
beckon,手招きする
crossly,怒って
confetti,紙ふぶき
restive,落ち着かない
ooh,おお（感嘆詞）
hypo,〜が低い（接頭辞）
bedridden,寝たきりの
hominid,ヒト科の
unicellular,単細胞の
rill,小川
immunology,免疫学
prothrombin,プロトロンビン
firestorm,火災旋風
cabal,陰謀団
toot,ブーブー鳴らす
slake,満たす
beret,ベレー帽
aubergine,ナス
cantor,歌唱指導者
disbursement,支出
grog,酒
infallibly,絶対に
perfidy,背信
woeful,悲惨な
canna,カンナ（植物）
litigate,訴訟を起こす
diocesan,教区の
shallot,エシャロット
symphonic,交響曲の
flirty,ふざけた
counterrevolutionary,反革命の
stratigraphy,層序学
afterglow,余韻
centenary,百周年
vibrancy,活気
enticement,誘惑
separatism,分離主義
travelogue,旅行記
dextran,デキストラン
explicable,説明可能な
millisecond,ミリ秒
handmaiden,従者
bituminous,石炭の
downloadable,ダウンロード可能な
systole,収縮期
gayety,陽気さ
ostentatiously,見せびらかして
belfry,鐘楼
segue,スムーズな移行
legalism,法主義
ethnocentrism,民族中心主義
litmus,リトマス
coon,アライグマ
blare,大音量で鳴る
scamp,いたずらっ子
fiberglass,ガラス繊維
poultice,湿布
chock,詰め木
rhetorician,修辞学者
phloem,篩管
glassware,ガラス製品
airlift,空輸
lectern,演台
maraud,略奪する
pharyngitis,咽頭炎
electrolytic,電解の
expressway,高速道路
ignominy,恥辱
whist,ウィスト（カードゲーム）
hap,偶然
lobbyist,ロビイスト
orbitofrontal,眼窩前頭部の
subplot,副筋
suckle,乳を吸う
avidly,熱心に
curtailment,削減
cheeseburger,チーズバーガー
anhydrous,無水の
hock,ホック（ワイン産地）
tropic,熱帯の
porpoise,ネズミイルカ
contradistinction,対比
headlamp,ヘッドランプ
beatitude,至福
optimistically,楽観的に
cassock,カソック（聖職者服）
obfuscation,曖昧化
diazepam,ジアゼパム（薬）
federalist,連邦主義者
gelatinous,ゼラチン状の
overpopulation,人口過剰
bunkhouse,簡易宿泊所
pudgy,ふくよかな
verisimilitude,真実らしさ
typist,タイプ打ち
glans,亀頭
splitter,分割者
orgasmic,オーガズムの
zoology,動物学
crawler,這うもの
overactive,過活動の
disassembly,分解
viola,ヴィオラ
dirge,哀歌
secretarial,秘書の
snappy,しゃれた
defamatory,名誉毀損の
transcontinental,大陸横断の
storekeeper,店主
unstressed,弱勢の
bucolic,田園の
mucho,多量の（スペイン語由来）
zirconium,ジルコニウム
reallocate,再配分する
sacrilegious,冒涜的な
newsreel,ニュース映像
uncut,未編集の
embryogenesis,胚発生
semiconducting,半導体の
dapper,きちんとした
pneumococcal,肺炎球菌の
gladiator,剣闘士
advertiser,広告主
emendation,訂正
pinprick,針刺し傷
ostentation,見せびらかし
ami,友人
stimulatory,刺激性の
pandemonium,大混乱
bayou,湿地帯の小川
radon,ラドン
strangulation,絞殺
descendent,子孫
multitudinous,多数の
rarefy,希薄にする
gorse,モクセイ科の低木
lakeside,湖畔
reportage,報道
unsold,売れ残りの
gallium,ガリウム
unavailing,無駄な
impish,いたずら好きな
hydrolyze,加水分解する
serological,血清学の
quantitation,定量
spunk,勇気
acrylamide,アクリルアミド
invalidity,無効
gird,帯を締める
pare,皮をむく
workaholic,仕事中毒者
hippo,カバ
forsooth,実に（古語）
probity,誠実
pic,写真
cooler,クーラー
ecotourism,エコツーリズム
supervene,後から起こる
carcinogen,発癌物質
bombard,砲撃する
gargantuan,巨大な
moraine,氷堆石
verity,真実
cyclotron,サイクロトロン
sward,芝生
ecliptic,黄道
airwave,電波
bib,よだれかけ
halfpenny,半ペニー硬貨
expository,説明的な
gimmick,策略
revue,レビュー（舞台公演）
understate,控えめに言う
evangelicalism,福音主義
inconsolable,慰められない
etiological,病因学の
meteoric,流星の
excusable,許される
privatize,民営化する
nepotism,縁故主義
desiccate,乾燥させる
sorrel,ギシギシ（植物）
unconquerable,征服できない
futurist,未来派の人
policewoman,女性警官
precast,プレキャストの
baseman,内野手
monochrome,単色の
tartan,タータン（格子柄）
ethnocentric,民族中心主義の
papilloma,乳頭腫
interlock,組み合わせる
gatehouse,門衛所
sentience,感覚
carver,彫刻家
sympathise,同情する
stepdaughter,継娘
thenceforth,それ以来
tannin,タンニン
glutton,大食漢
democrat,民主党員
rosebud,バラの蕾
suede,スエード
marionette,操り人形
indium,インジウム
agate,瑪瑙
minnow,小魚
gyroscope,ジャイロスコープ
impregnation,受精
headfirst,頭から
silliness,愚かさ
blowout,パンク
idyll,牧歌
ablative,奪格の
berate,叱責する
constitutively,構成的に
artificer,職人
onlooker,傍観者
rheology,流動学
beeswax,蜜蝋
immunofluorescence,免疫蛍光
sophistry,詭弁
mistreat,虐待する
tracery,透かし細工
colander,ざる
obsequious,へつらう
redeemer,贖い主
oesophagus,食道
kindliness,親切さ
unreservedly,遠慮なく
declamation,雄弁
carat,カラット
polygraph,嘘発見器
fatwa,ファトワ（イスラム教の法令）
agglomerate,集塊
monasticism,修道生活
middleman,仲介者
realizable,実現可能な
reactivate,再活性化する
retell,話を繰り返す
jostle,押し合う
schistosomiasis,血吸虫症
manservant,男性使用人
whiz,名人
adroit,器用な
oligonucleotide,オリゴヌクレオチド
burlap,麻袋
stoicism,禁欲主義
artificiality,人工的なもの
watchtower,見張り塔
invisibly,見えないほど
leasehold,賃借権
socialite,社交界の有名人
brushwood,低木の枝
bleat,羊の鳴き声
slavish,奴隷のような
abeyance,停止
clumsiness,不器用さ
hurrah,万歳
scantily,乏しく
midden,ごみ捨て場
griddle,鉄板
teenaged,10代の
necromancer,死霊術師
amoral,道徳心のない
alimentary,消化の
inexcusable,言い訳できない
chairmanship,議長職
palpate,触診する
defame,名誉毀損する
termite,シロアリ
sectarianism,宗派主義
congratulation,祝辞
brogue,方言なまり
retrain,再訓練する
marigold,マリーゴールド
eyepiece,接眼レンズ
mobster,ギャング
holism,全体論
afire,燃えて
wiretap,盗聴する
waterlogged,水浸しの
peevish,怒りっぽい
lysozyme,リゾチーム
blithe,陽気な
frazzle,疲労困憊
guileless,誠実な
histologically,組織学的に
pug,パグ（犬種）
afterimage,残像
adventitious,偶発的な
relevancy,関連性
typography,活版印刷
agave,アガベ
turnoff,不快なもの
uncleanness,不潔
obverse,表面
shifty,ずる賢い
distillate,蒸留液
palpably,明白に
reliever,緩和剤
sewerage,下水道
gainsay,否定する
godsend,思いがけない幸運
rivet,リベット（とめ金具）
inordinately,過度に
washout,流失
largesse,寛大な寄付
soundless,音のない
slaver,涎を垂らす
unendurable,耐えられない
metastasize,転移する
photoelectric,光電の
neurotrophic,神経栄養の
ethane,エタン
involution,巻き込み
prawn,エビ
hexagram,六芒星
menses,月経
imprudence,軽率
dissimulation,偽り
tomographic,断層撮影の
desideratum,望ましいもの
unquestioning,疑わない
outsized,異常に大きい
misspell,誤って綴る
valueless,価値のない
wrongness,誤り
etcetera,その他
serially,連続して
umbilicus,臍（へそ）
dud,失敗作
unspeakably,言葉にできないほど
tranquilizer,鎮静剤
ambiance,雰囲気
digestibility,消化性
roundness,丸み
lining,裏地
cardiology,心臓病学
foolproof,確実な
gar,ガー（魚）
boomerang,ブーメラン
digraph,二重字母
liaise,連絡を取る
gubernatorial,知事の
perversely,ひねくれて
thiamine,チアミン（ビタミンB1）
histrionic,演劇的な
strontium,ストロンチウム
hermaphrodite,両性具有者
nasogastric,経鼻胃の
vicarage,司祭館
racehorse,競走馬
phonics,音声学習法
accustom,慣らす
nonplus,困惑させる
recapitulation,要約
fatness,脂肪
blacklist,ブラックリスト
crinkle,しわ
crosswise,横断的に
spendthrift,浪費家
strictness,厳格さ
emeritus,名誉退職の
moribund,衰退期の
ligature,結紮（けっさつ）
shenanigan,いたずら
tastefully,趣味よく
caliper,ノギス
wakeful,眠れない
baroness,男爵夫人
filigree,細工細工
propound,提案する
flier,チラシ
inflectional,屈折の
frilly,ひだ飾りのある
telly,テレビ（話し言葉）
factionalism,派閥主義
allot,割り当てる
hyperinflation,ハイパーインフレーション
moldy,かび臭い
pretreated,前処理された
purulent,膿の
apatite,アパタイト（鉱物）
avaricious,貪欲な
commodious,広々とした
detonator,起爆装置
microtubule,微小管
pastiche,寄せ集め作品
paneling,パネル張り
reverential,敬虔な
cystitis,膀胱炎
altarpiece,祭壇画
discernable,識別できる
doxycycline,ドキシサイクリン（抗生物質）
diastole,拡張期
thromboembolic,血栓塞栓の
greatcoat,厚手の外套
soever,いかなる〜でも
comparably,比較できるほど
poncho,ポンチョ
lamppost,街灯柱
incivility,無礼
blameworthy,非難されるべき
bouncy,弾む
protozoan,原生動物
pittance,わずかな金額
hustler,やり手
plover,チドリ（鳥）
gentility,上品さ
trowel,こて
urbane,洗練された
currant,カレンズ（果実）
stirring,感動的な
methyltransferase,メチルトランスフェラーゼ
stonework,石工細工
peerage,貴族階級
hiker,ハイカー
firefight,銃撃戦
cereus,サボテン属の一種
chiffon,シフォン（薄手の布）
formalin,ホルマリン
herbalist,薬草医
homespun,自家製の
brownstone,茶褐色の石材
loon,アビ（カモ科の鳥）
decease,死亡
carnivore,肉食動物
ile,回腸
peremptorily,断固として
putter,パター（ゴルフクラブ）
disharmony,不調和
waterfowl,水鳥
elide,省略する
progestin,プロゲスチン（黄体ホルモン）
athwart,横切って
prearrange,事前に手配する
operetta,小オペラ
urinal,小便器
gaggle,ガチョウの群れ
rechargeable,充電可能な
recant,撤回する
pusher,押す人|麻薬密売人
passerby,通行人
bevy,群れ
trapezoid,台形
funder,資金提供者
serology,血清学
jobless,失業者
sternness,厳格さ
airbag,エアバッグ
tamp,押し固める
pate,頭頂部
subscale,部分スケール
isolationist,孤立主義者
chalky,チョーク状の
upraise,持ち上げる
sexton,教会の管理人
scrum,スクラム（ラグビー）
gramophone,蓄音機
pillowcase,枕カバー
physiotherapist,理学療法士
hopefulness,希望
subfield,細分野
blotch,斑点
angiogenic,血管新生の
lecherous,好色な
refectory,食堂
decompress,減圧する
typify,典型的に示す
acclimation,順応
trenchant,鋭い
threonine,スレオニン（アミノ酸）
underweight,低体重の
elector,選挙人
conventionality,慣習性
tamarind,タマリンド（果実）
mutinous,反抗的な
reinvestment,再投資
counterintelligence,防諜
salacious,わいせつな
shimmy,シミー（踊り）
carapace,甲羅
snide,いやみな
clinker,クリンカー（燃えかす）
mullet,ボウズギス
patrolman,巡査
matte,つや消しの
breastfeed,母乳で育てる
hypersensitive,過敏な
canton,行政区画
acrimonious,辛辣な
incapacitate,無能力にする
barb,とげ
businesswoman,女性実業家
algo,アルゴリズム［algorithmの略語］
invidious,不快な
arthropod,節足動物
mildness,穏やかさ
centennial,100周年の
felicitous,適切な
weedy,雑草だらけの
postprandial,食後の
phantasm,幻影
overestimation,過大評価
herbivore,草食動物
afoul,もつれて
colloquy,対話
milliner,婦人帽子製造者
homepage,ホームページ
kerb,縁石（カーブ）
mayo,マヨネーズ
skinless,皮なしの
sacrosanct,神聖不可侵の
bootleg,密造の
casting,配役
permanency,永続性
apropos,適切な
hatchery,孵化場
tardiness,遅刻
soundproof,防音の
tendril,つる（植物の）
kraal,家畜の囲い|アフリカの村落
rivulet,小川
voiceover,ナレーション
standout,目立つ人・物
refresher,再訓練
ventilate,換気する
hipster,ヒップスター（流行に敏感な若者）
rearmament,再軍備
upmarket,高級な
hideously,ひどく
stylus,スタイラスペン
impetuosity,衝動性
sanguinary,血なまぐさい
stepson,継子（息子）
signboard,看板
scuff,擦る|擦り傷
alpaca,アルパカ
evolutionarily,進化的に
propagator,繁殖者|伝播装置
knotty,込み入った|結び目の多い
resettle,再定住させる
hob,コンロの加熱部
suppliant,嘆願者
disillusion,幻滅させる
comportment,振る舞い
disproportion,不均衡
riboflavin,リボフラビン（ビタミンB2）
cutie,かわいこちゃん
reinvigorate,再活性化する
deservedly,当然に
jib,帆の一種|しりごみする
hippopotamus,カバ
clairvoyance,透視|千里眼
downregulated,抑制された
welter,混乱|ごたまぜ
